State,Year,Quarter,District,Trans_count,Trans_amount
arunachal-pradesh,2021,3,lower dibang valley,50270,29277839174.0
arunachal-pradesh,2021,3,tirap,47118,29277839174.0
arunachal-pradesh,2021,4,papum pare,919925,29277839174.0
arunachal-pradesh,2021,4,west kameng,247346,29277839174.0
arunachal-pradesh,2021,4,east siang,169617,29277839174.0
arunachal-pradesh,2021,4,changlang,147432,29277839174.0
arunachal-pradesh,2021,4,lohit,142772,29277839174.0
arunachal-pradesh,2021,4,namsai,105194,29277839174.0
arunachal-pradesh,2021,4,tawang,99575,29277839174.0
arunachal-pradesh,2021,4,west siang,79050,29277839174.0
arunachal-pradesh,2021,4,lower dibang valley,65302,29277839174.0
arunachal-pradesh,2021,4,lower subansiri,60146,29277839174.0
arunachal-pradesh,2022,1,papum pare,1163726,29277839174.0
arunachal-pradesh,2022,1,west kameng,240672,29277839174.0
arunachal-pradesh,2022,1,east siang,201945,29277839174.0
arunachal-pradesh,2022,1,changlang,171494,29277839174.0
arunachal-pradesh,2022,1,lohit,169954,29277839174.0
arunachal-pradesh,2022,1,namsai,117173,29277839174.0
arunachal-pradesh,2022,1,west siang,92331,29277839174.0
arunachal-pradesh,2022,1,tawang,86721,29277839174.0
arunachal-pradesh,2022,1,lower dibang valley,83531,29277839174.0
arunachal-pradesh,2022,1,lower subansiri,73100,29277839174.0
arunachal-pradesh,2022,2,papum pare,1444757,29277839174.0
arunachal-pradesh,2022,2,west kameng,327925,29277839174.0
arunachal-pradesh,2022,2,east siang,261162,29277839174.0
arunachal-pradesh,2022,2,lohit,226199,29277839174.0
arunachal-pradesh,2022,2,changlang,203732,29277839174.0
arunachal-pradesh,2022,2,namsai,152652,29277839174.0
arunachal-pradesh,2022,2,tawang,132824,29277839174.0
arunachal-pradesh,2022,2,west siang,121772,29277839174.0
arunachal-pradesh,2022,2,lower dibang valley,104498,29277839174.0
arunachal-pradesh,2022,2,lower subansiri,94109,29277839174.0
arunachal-pradesh,2022,3,papum pare,1651143,29277839174.0
arunachal-pradesh,2022,3,west kameng,371632,29277839174.0
arunachal-pradesh,2022,3,east siang,286766,29277839174.0
arunachal-pradesh,2022,3,lohit,236792,29277839174.0
arunachal-pradesh,2022,3,changlang,216609,29277839174.0
arunachal-pradesh,2022,3,namsai,151676,29277839174.0
arunachal-pradesh,2022,3,tawang,138313,29277839174.0
arunachal-pradesh,2022,3,west siang,136332,29277839174.0
arunachal-pradesh,2022,3,lower dibang valley,112848,29277839174.0
arunachal-pradesh,2022,3,lower subansiri,109261,29277839174.0
arunachal-pradesh,2022,4,papum pare,1917365,29277839174.0
arunachal-pradesh,2022,4,west kameng,421418,29277839174.0
arunachal-pradesh,2022,4,east siang,327737,29277839174.0
arunachal-pradesh,2022,4,lohit,276551,29277839174.0
arunachal-pradesh,2022,4,changlang,254818,29277839174.0
arunachal-pradesh,2022,4,namsai,188919,29277839174.0
arunachal-pradesh,2022,4,west siang,176377,29277839174.0
arunachal-pradesh,2022,4,tawang,155419,29277839174.0
arunachal-pradesh,2022,4,lower subansiri,143172,29277839174.0
arunachal-pradesh,2022,4,lower dibang valley,137218,29277839174.0
arunachal-pradesh,2023,1,papum pare,3302746,29277839174.0
arunachal-pradesh,2023,1,west kameng,662521,29277839174.0
arunachal-pradesh,2023,1,east siang,535198,29277839174.0
arunachal-pradesh,2023,1,changlang,494506,29277839174.0
arunachal-pradesh,2023,1,lohit,483285,29277839174.0
arunachal-pradesh,2023,1,namsai,325503,29277839174.0
arunachal-pradesh,2023,1,west siang,320064,29277839174.0
arunachal-pradesh,2023,1,lower subansiri,257899,29277839174.0
arunachal-pradesh,2023,1,lower dibang valley,256396,29277839174.0
arunachal-pradesh,2023,1,tawang,239151,29277839174.0
arunachal-pradesh,2023,2,papum pare,4245307,29277839174.0
arunachal-pradesh,2023,2,west kameng,870033,29277839174.0
arunachal-pradesh,2023,2,east siang,689624,29277839174.0
arunachal-pradesh,2023,2,changlang,615184,29277839174.0
arunachal-pradesh,2023,2,lohit,592587,29277839174.0
arunachal-pradesh,2023,2,west siang,450143,29277839174.0
arunachal-pradesh,2023,2,namsai,409511,29277839174.0
arunachal-pradesh,2023,2,lower subansiri,341107,29277839174.0
arunachal-pradesh,2023,2,tawang,339605,29277839174.0
arunachal-pradesh,2023,2,lower dibang valley,320847,29277839174.0
arunachal-pradesh,2023,3,papum pare,5410471,29277839174.0
arunachal-pradesh,2023,3,west kameng,1036743,29277839174.0
arunachal-pradesh,2023,3,east siang,810283,29277839174.0
arunachal-pradesh,2023,3,changlang,712587,29277839174.0
arunachal-pradesh,2023,3,lohit,700473,29277839174.0
arunachal-pradesh,2023,3,west siang,554407,29277839174.0
arunachal-pradesh,2023,3,lower subansiri,482224,29277839174.0
arunachal-pradesh,2023,3,namsai,477310,29277839174.0
arunachal-pradesh,2023,3,tawang,423923,29277839174.0
arunachal-pradesh,2023,3,lower dibang valley,389175,29277839174.0
arunachal-pradesh,2023,4,papum pare,5938599,29277839174.0
arunachal-pradesh,2023,4,west kameng,1195192,29277839174.0
arunachal-pradesh,2023,4,east siang,931589,29277839174.0
arunachal-pradesh,2023,4,changlang,806945,29277839174.0
arunachal-pradesh,2023,4,lohit,779252,29277839174.0
arunachal-pradesh,2023,4,west siang,687577,29277839174.0
arunachal-pradesh,2023,4,lower subansiri,559506,29277839174.0
arunachal-pradesh,2023,4,namsai,533600,29277839174.0
arunachal-pradesh,2023,4,tawang,509181,29277839174.0
arunachal-pradesh,2023,4,lower dibang valley,456242,29277839174.0
arunachal-pradesh,2024,1,papum pare,6605744,29277839174.0
arunachal-pradesh,2024,1,west kameng,1262496,29277839174.0
arunachal-pradesh,2024,1,east siang,1022852,29277839174.0
arunachal-pradesh,2024,1,changlang,927421,29277839174.0
arunachal-pradesh,2024,1,lohit,857194,29277839174.0
arunachal-pradesh,2024,1,west siang,798151,29277839174.0
arunachal-pradesh,2024,1,lower subansiri,609737,29277839174.0
arunachal-pradesh,2024,1,namsai,597509,29277839174.0
arunachal-pradesh,2024,1,lower dibang valley,537101,29277839174.0
arunachal-pradesh,2024,1,tawang,475300,29277839174.0
assam,2018,1,kamrup metropolitan,194617,29277839174.0
assam,2018,1,marigaon,79832,29277839174.0
assam,2018,1,barpeta,67801,29277839174.0
assam,2018,1,nagaon,66695,29277839174.0
assam,2018,1,cachar,56481,29277839174.0
assam,2018,1,sonitpur,51976,29277839174.0
assam,2018,1,kamrup,47859,29277839174.0
assam,2018,1,dibrugarh,44792,29277839174.0
assam,2018,1,tinsukia,41237,29277839174.0
assam,2018,1,jorhat,33322,29277839174.0
assam,2018,2,kamrup metropolitan,320417,29277839174.0
assam,2018,2,marigaon,109223,29277839174.0
assam,2018,2,nagaon,105834,29277839174.0
assam,2018,2,barpeta,102217,29277839174.0
assam,2018,2,cachar,83921,29277839174.0
assam,2018,2,sonitpur,82799,29277839174.0
assam,2018,2,kamrup,74537,29277839174.0
assam,2018,2,dibrugarh,70642,29277839174.0
assam,2018,2,tinsukia,66715,29277839174.0
assam,2018,2,jorhat,53341,29277839174.0
assam,2018,3,kamrup metropolitan,476050,29277839174.0
assam,2018,3,barpeta,145945,29277839174.0
assam,2018,3,nagaon,142195,29277839174.0
assam,2018,3,cachar,123735,29277839174.0
assam,2018,3,sonitpur,116196,29277839174.0
assam,2018,3,kamrup,112726,29277839174.0
assam,2018,3,marigaon,102867,29277839174.0
assam,2018,3,dibrugarh,98822,29277839174.0
assam,2018,3,tinsukia,90928,29277839174.0
assam,2018,3,jorhat,79724,29277839174.0
assam,2018,4,kamrup metropolitan,686010,29277839174.0
assam,2018,4,nagaon,435103,29277839174.0
assam,2018,4,barpeta,225449,29277839174.0
assam,2018,4,marigaon,193075,29277839174.0
assam,2018,4,cachar,187360,29277839174.0
assam,2018,4,sonitpur,165399,29277839174.0
assam,2018,4,kamrup,162592,29277839174.0
assam,2018,4,dibrugarh,144931,29277839174.0
assam,2018,4,tinsukia,127171,29277839174.0
assam,2018,4,dhubri,120810,29277839174.0
assam,2019,1,kamrup metropolitan,1306775,29277839174.0
assam,2019,1,nagaon,265767,29277839174.0
assam,2019,1,barpeta,262834,29277839174.0
assam,2019,1,cachar,206705,29277839174.0
assam,2019,1,kamrup,205094,29277839174.0
assam,2019,1,sonitpur,197716,29277839174.0
assam,2019,1,dibrugarh,180303,29277839174.0
assam,2019,1,marigaon,162645,29277839174.0
assam,2019,1,tinsukia,147896,29277839174.0
assam,2019,1,dhubri,129363,29277839174.0
assam,2019,2,kamrup metropolitan,2488968,29277839174.0
assam,2019,2,nagaon,231423,29277839174.0
assam,2019,2,barpeta,228864,29277839174.0
assam,2019,2,sonitpur,192707,29277839174.0
assam,2019,2,cachar,177976,29277839174.0
assam,2019,2,kamrup,176995,29277839174.0
assam,2019,2,dibrugarh,169357,29277839174.0
assam,2019,2,tinsukia,148294,29277839174.0
assam,2019,2,marigaon,130459,29277839174.0
assam,2019,2,jorhat,129744,29277839174.0
assam,2019,3,kamrup metropolitan,2188998,29277839174.0
assam,2019,3,barpeta,262253,29277839174.0
assam,2019,3,nagaon,258566,29277839174.0
assam,2019,3,sonitpur,257623,29277839174.0
assam,2019,3,cachar,242781,29277839174.0
assam,2019,3,dibrugarh,230118,29277839174.0
assam,2019,3,kamrup,222439,29277839174.0
assam,2019,3,tinsukia,196245,29277839174.0
assam,2019,3,jorhat,167468,29277839174.0
assam,2019,3,golaghat,121795,29277839174.0
assam,2019,4,kamrup metropolitan,2510384,29277839174.0
assam,2019,4,sonitpur,298139,29277839174.0
assam,2019,4,barpeta,295624,29277839174.0
assam,2019,4,nagaon,287586,29277839174.0
assam,2019,4,cachar,273506,29277839174.0
assam,2019,4,dibrugarh,255885,29277839174.0
assam,2019,4,kamrup,249708,29277839174.0
assam,2019,4,tinsukia,224113,29277839174.0
assam,2019,4,jorhat,185402,29277839174.0
assam,2019,4,goalpara,139662,29277839174.0
assam,2020,1,kamrup metropolitan,3338601,29277839174.0
assam,2020,1,sonitpur,383179,29277839174.0
assam,2020,1,cachar,375774,29277839174.0
assam,2020,1,barpeta,367963,29277839174.0
assam,2020,1,nagaon,360749,29277839174.0
assam,2020,1,kamrup,322830,29277839174.0
assam,2020,1,dibrugarh,317878,29277839174.0
assam,2020,1,tinsukia,286640,29277839174.0
assam,2020,1,jorhat,232108,29277839174.0
assam,2020,1,golaghat,179380,29277839174.0
assam,2020,2,kamrup metropolitan,2543890,29277839174.0
assam,2020,2,nagaon,521404,29277839174.0
assam,2020,2,barpeta,519590,29277839174.0
assam,2020,2,sonitpur,510820,29277839174.0
assam,2020,2,kamrup,461735,29277839174.0
assam,2020,2,cachar,448258,29277839174.0
assam,2020,2,dibrugarh,447580,29277839174.0
assam,2020,2,tinsukia,420620,29277839174.0
assam,2020,2,jorhat,306847,29277839174.0
assam,2020,2,golaghat,290221,29277839174.0
assam,2020,3,kamrup metropolitan,4268591,29277839174.0
assam,2020,3,barpeta,553783,29277839174.0
assam,2020,3,sonitpur,540972,29277839174.0
assam,2020,3,nagaon,535675,29277839174.0
assam,2020,3,dibrugarh,526945,29277839174.0
assam,2020,3,cachar,487493,29277839174.0
assam,2020,3,kamrup,445726,29277839174.0
assam,2020,3,tinsukia,442335,29277839174.0
assam,2020,3,jorhat,315288,29277839174.0
assam,2020,3,golaghat,278714,29277839174.0
assam,2020,4,kamrup metropolitan,5300547,29277839174.0
assam,2020,4,barpeta,724763,29277839174.0
assam,2020,4,sonitpur,676306,29277839174.0
assam,2020,4,nagaon,667880,29277839174.0
assam,2020,4,dibrugarh,631601,29277839174.0
assam,2020,4,cachar,623731,29277839174.0
assam,2020,4,kamrup,557203,29277839174.0
assam,2020,4,tinsukia,543941,29277839174.0
assam,2020,4,jorhat,400452,29277839174.0
assam,2020,4,goalpara,381733,29277839174.0
assam,2021,1,kamrup metropolitan,9400818,29277839174.0
assam,2021,1,barpeta,768249,29277839174.0
assam,2021,1,dibrugarh,680608,29277839174.0
assam,2021,1,nagaon,675634,29277839174.0
assam,2021,1,sonitpur,669242,29277839174.0
assam,2021,1,cachar,614703,29277839174.0
assam,2021,1,kamrup,557802,29277839174.0
assam,2021,1,tinsukia,480161,29277839174.0
assam,2021,1,goalpara,400249,29277839174.0
assam,2021,1,jorhat,388882,29277839174.0
assam,2021,2,kamrup metropolitan,12113618,29277839174.0
assam,2021,2,barpeta,1094358,29277839174.0
assam,2021,2,nagaon,928187,29277839174.0
assam,2021,2,dibrugarh,870918,29277839174.0
assam,2021,2,sonitpur,848080,29277839174.0
assam,2021,2,cachar,743120,29277839174.0
assam,2021,2,kamrup,737877,29277839174.0
assam,2021,2,tinsukia,606143,29277839174.0
assam,2021,2,goalpara,544911,29277839174.0
assam,2021,2,dhubri,528440,29277839174.0
assam,2021,3,kamrup metropolitan,16840668,29277839174.0
assam,2021,3,barpeta,1436928,29277839174.0
assam,2021,3,nagaon,1156024,29277839174.0
assam,2021,3,dibrugarh,1116075,29277839174.0
assam,2021,3,sonitpur,1030160,29277839174.0
assam,2021,3,cachar,998685,29277839174.0
assam,2021,3,kamrup,957373,29277839174.0
assam,2021,3,tinsukia,726497,29277839174.0
assam,2021,3,dhubri,668723,29277839174.0
assam,2021,3,goalpara,650085,29277839174.0
assam,2021,4,kamrup metropolitan,22903930,29277839174.0
assam,2021,4,barpeta,2145496,29277839174.0
assam,2021,4,nagaon,1599255,29277839174.0
assam,2021,4,dibrugarh,1489321,29277839174.0
assam,2021,4,sonitpur,1437714,29277839174.0
assam,2021,4,cachar,1424029,29277839174.0
assam,2021,4,kamrup,1326629,29277839174.0
assam,2021,4,dhubri,947815,29277839174.0
assam,2021,4,tinsukia,924326,29277839174.0
assam,2021,4,goalpara,920783,29277839174.0
assam,2022,1,kamrup metropolitan,28908435,29277839174.0
assam,2022,1,barpeta,2846523,29277839174.0
assam,2022,1,nagaon,2049272,29277839174.0
assam,2022,1,cachar,1869862,29277839174.0
assam,2022,1,dibrugarh,1830668,29277839174.0
assam,2022,1,sonitpur,1805856,29277839174.0
assam,2022,1,kamrup,1708845,29277839174.0
assam,2022,1,goalpara,1299073,29277839174.0
assam,2022,1,dhubri,1247298,29277839174.0
assam,2022,1,darrang,1205741,29277839174.0
assam,2022,2,kamrup metropolitan,37896005,29277839174.0
assam,2022,2,barpeta,3782074,29277839174.0
assam,2022,2,nagaon,2624899,29277839174.0
assam,2022,2,dibrugarh,2372318,29277839174.0
assam,2022,2,sonitpur,2331103,29277839174.0
assam,2022,2,cachar,2208886,29277839174.0
assam,2022,2,kamrup,2122755,29277839174.0
assam,2022,2,darrang,1764727,29277839174.0
assam,2022,2,dhubri,1748061,29277839174.0
assam,2022,2,goalpara,1660385,29277839174.0
assam,2022,3,kamrup metropolitan,39606017,29277839174.0
assam,2022,3,barpeta,4561028,29277839174.0
assam,2022,3,sonitpur,3096898,29277839174.0
assam,2022,3,nagaon,2968058,29277839174.0
assam,2022,3,cachar,2665315,29277839174.0
assam,2022,3,kamrup,2430234,29277839174.0
assam,2022,3,dibrugarh,2307181,29277839174.0
assam,2022,3,jorhat,2264530,29277839174.0
assam,2022,3,dhubri,2223747,29277839174.0
assam,2022,3,goalpara,2054687,29277839174.0
assam,2022,4,kamrup metropolitan,48873033,29277839174.0
assam,2022,4,barpeta,5914147,29277839174.0
assam,2022,4,sonitpur,3570910,29277839174.0
assam,2022,4,kamrup,3473735,29277839174.0
assam,2022,4,nagaon,3466436,29277839174.0
assam,2022,4,cachar,3169492,29277839174.0
assam,2022,4,dhubri,2801543,29277839174.0
assam,2022,4,dibrugarh,2781759,29277839174.0
assam,2022,4,goalpara,2471469,29277839174.0
assam,2022,4,bongaigaon,2301942,29277839174.0
assam,2023,1,kamrup metropolitan,22957420,29277839174.0
assam,2023,1,barpeta,8607360,29277839174.0
assam,2023,1,nagaon,6685799,29277839174.0
assam,2023,1,cachar,5638260,29277839174.0
assam,2023,1,sonitpur,5085643,29277839174.0
assam,2023,1,kamrup,4930296,29277839174.0
assam,2023,1,dhubri,4783556,29277839174.0
assam,2023,1,goalpara,4337423,29277839174.0
assam,2023,1,dibrugarh,3760225,29277839174.0
assam,2023,1,darrang,3615988,29277839174.0
assam,2023,2,kamrup metropolitan,27633429,29277839174.0
assam,2023,2,barpeta,10582441,29277839174.0
assam,2023,2,nagaon,8290774,29277839174.0
assam,2023,2,cachar,6593914,29277839174.0
assam,2023,2,sonitpur,6079471,29277839174.0
assam,2023,2,kamrup,6019583,29277839174.0
assam,2023,2,dhubri,5998987,29277839174.0
assam,2023,2,goalpara,5347770,29277839174.0
assam,2023,2,darrang,4517036,29277839174.0
assam,2023,2,dibrugarh,4515459,29277839174.0
assam,2023,3,kamrup metropolitan,33252533,29277839174.0
assam,2023,3,barpeta,12553937,29277839174.0
assam,2023,3,nagaon,9915879,29277839174.0
assam,2023,3,cachar,8139863,29277839174.0
assam,2023,3,dhubri,7727555,29277839174.0
assam,2023,3,kamrup,7313093,29277839174.0
assam,2023,3,sonitpur,7184992,29277839174.0
assam,2023,3,goalpara,6726109,29277839174.0
assam,2023,3,darrang,5522247,29277839174.0
assam,2023,3,dibrugarh,5328549,29277839174.0
assam,2023,4,kamrup metropolitan,35741066,29277839174.0
assam,2023,4,barpeta,15365058,29277839174.0
assam,2023,4,nagaon,11620054,29277839174.0
assam,2023,4,dhubri,9754250,29277839174.0
assam,2023,4,cachar,9259935,29277839174.0
assam,2023,4,goalpara,8585082,29277839174.0
assam,2023,4,kamrup,8424238,29277839174.0
assam,2023,4,sonitpur,8050113,29277839174.0
assam,2023,4,darrang,6735425,29277839174.0
assam,2023,4,bongaigaon,6225825,29277839174.0
assam,2024,1,kamrup metropolitan,37451157,29277839174.0
assam,2024,1,barpeta,18751526,29277839174.0
assam,2024,1,nagaon,13867011,29277839174.0
assam,2024,1,dhubri,12272788,29277839174.0
assam,2024,1,goalpara,10539700,29277839174.0
assam,2024,1,cachar,10515083,29277839174.0
assam,2024,1,kamrup,9838598,29277839174.0
assam,2024,1,sonitpur,8762274,29277839174.0
assam,2024,1,darrang,8045981,29277839174.0
assam,2024,1,bongaigaon,7673311,29277839174.0
bihar,2018,1,patna,1197281,29277839174.0
bihar,2018,1,muzaffarpur,388401,29277839174.0
bihar,2018,1,purbi champaran,254643,29277839174.0
bihar,2018,1,gaya,231873,29277839174.0
bihar,2018,1,samastipur,222241,29277839174.0
bihar,2018,1,darbhanga,217364,29277839174.0
bihar,2018,1,pashchim champaran,215866,29277839174.0
bihar,2018,1,nalanda,208901,29277839174.0
bihar,2018,1,vaishali,201678,29277839174.0
bihar,2018,1,rohtas,201231,29277839174.0
bihar,2018,2,patna,1650942,29277839174.0
bihar,2018,2,muzaffarpur,554675,29277839174.0
bihar,2018,2,purbi champaran,373033,29277839174.0
bihar,2018,2,gaya,324390,29277839174.0
bihar,2018,2,darbhanga,322140,29277839174.0
bihar,2018,2,samastipur,316985,29277839174.0
bihar,2018,2,vaishali,316405,29277839174.0
bihar,2018,2,nalanda,306468,29277839174.0
bihar,2018,2,pashchim champaran,305553,29277839174.0
bihar,2018,2,madhubani,286112,29277839174.0
bihar,2018,3,patna,3360157,29277839174.0
bihar,2018,3,muzaffarpur,959708,29277839174.0
bihar,2018,3,gaya,919453,29277839174.0
bihar,2018,3,nalanda,896006,29277839174.0
bihar,2018,3,rohtas,701262,29277839174.0
bihar,2018,3,purbi champaran,544285,29277839174.0
bihar,2018,3,pashchim champaran,427544,29277839174.0
